id	pr_gene_symbol	MDAMB231-ctl_vehicle-16149	MDAMB231-ctl_vehicle-16150	MDAMB231-ctl_vehicle-16151	MDAMB231-trt_cp-16152	MDAMB231-trt_cp-16153	MDAMB231-trt_cp-16154	MDAMB231-trt_cp-16155	MDAMB231-trt_cp-16156	
220545_s_at	TSKS	F	F	F	F	F	F	F	M	
201504_s_at	TSN	P	P	P	P	P	F	P	P	
201513_at	TSN	P	P	P	P	P	F	P	P	
201515_s_at	TSN	P	P	P	P	P	M	P	P	
203983_at	TSNAX	P	P	P	P	P	F	P	P	
222220_s_at	TSNAXIP1	M	F	M	M	F	F	F	M	
209114_at	TSPAN1	F	F	M	F	F	F	F	F	
219274_at	TSPAN12	P	P	P	P	P	F	P	P	
217979_at	TSPAN13	F	F	F	F	F	F	F	F	
221002_s_at	TSPAN14	P	P	P	P	P	M	P	P	
218693_at	TSPAN15	P	P	P	P	M	F	P	P	
214606_at	TSPAN2	F	F	F	F	F	F	F	F	
200973_s_at	TSPAN3	P	P	P	P	P	F	P	P	
203226_s_at	TSPAN31	M	F	M	M	F	F	M	M	
203227_s_at	TSPAN31	P	M	P	P	M	F	P	P	
220558_x_at	TSPAN32	F	F	M	M	F	F	F	F	
209264_s_at	TSPAN4	P	P	P	P	M	P	P	P	
209890_at	TSPAN5	P	M	P	P	P	F	P	P	
209108_at	TSPAN6	P	M	P	P	P	P	P	P	
202242_at	TSPAN7	F	F	F	F	F	F	F	M	
203824_at	TSPAN8	P	F	F	M	F	F	M	M	
205665_at	TSPAN9	M	F	M	M	F	F	M	P	
220968_s_at	TSPAN9	P	P	P	P	P	F	P	P	
202096_s_at	TSPO	P	P	P	P	P	P	P	P	
215449_at	TSPO2	M	F	M	M	F	F	M	M	
217160_at	TSPY1	F	F	F	F	F	F	F	F	
217162_at	TSPY1	M	F	M	M	F	F	M	P	
221493_at	TSPYL1	M	F	M	P	F	F	M	M	
218012_at	TSPYL2	M	F	M	P	M	F	P	P	
212928_at	TSPYL4	F	F	M	F	F	F	F	F	
213122_at	TSPYL5	F	P	P	M	F	F	M	F	
218155_x_at	TSR1	P	P	P	P	M	F	P	P	
218156_s_at	TSR1	P	P	P	P	P	P	P	P	
221987_s_at	TSR1	P	P	P	P	P	P	P	P	
213079_at	TSR2	P	P	P	P	P	M	P	P	
217968_at	TSSC1	P	P	P	P	P	F	P	P	
218612_s_at	TSSC4	P	P	P	P	P	F	P	P	
211694_at	TSSK1B	F	F	F	M	F	F	F	M	
214371_at	TSSK2	F	F	F	F	F	F	F	M	
217275_at	TSSK2	M	F	M	M	F	F	M	P	
209605_at	TST	P	P	P	P	P	P	P	P	
201644_at	TSTA3	P	P	P	P	M	F	P	P	
213922_at	TTBK2	M	F	M	M	F	F	M	P	
201434_at	TTC1	P	P	P	P	P	F	P	P	
215598_at	TTC12	M	F	M	M	F	F	M	M	
219587_at	TTC12	P	M	P	P	M	F	P	P	
219481_at	TTC13	P	P	P	P	M	F	P	P	
203122_at	TTC15	P	M	P	P	M	F	P	P	
218972_at	TTC17	F	F	F	M	F	F	F	M	
215849_x_at	TTC18	M	F	M	P	F	F	M	P	
217964_at	TTC19	P	P	P	P	P	M	P	P	
220064_at	TTC21B	F	F	F	F	F	F	F	M	
215106_at	TTC22	F	F	F	F	F	F	F	M	
215107_s_at	TTC22	F	F	F	F	F	F	F	M	
220309_at	TTC22	F	F	F	M	F	F	F	M	
219838_at	TTC23	M	F	M	M	F	F	M	P	
219758_at	TTC26	P	M	P	P	F	F	M	P	
218710_at	TTC27	P	P	P	P	P	F	P	P	
213058_at	TTC28	F	F	M	M	F	F	F	P	
215146_s_at	TTC28	M	F	M	P	F	F	M	P	
208073_x_at	TTC3	P	P	P	P	P	F	P	P	
208661_s_at	TTC3	M	F	P	M	M	F	M	M	
208662_s_at	TTC3	P	P	P	P	P	F	P	P	
208663_s_at	TTC3	P	F	P	P	M	F	P	M	
208664_s_at	TTC3	P	P	P	P	P	F	P	P	
210645_s_at	TTC3	P	P	P	P	P	F	P	P	
213679_at	TTC30A	M	F	F	F	F	F	F	P	
218838_s_at	TTC31	P	M	P	P	F	F	P	P	
219421_at	TTC33	F	F	M	M	F	F	M	M	
203584_at	TTC35	P	P	P	P	P	F	P	P	
203048_s_at	TTC37	P	P	P	P	M	F	P	P	
203049_s_at	TTC37	P	P	P	P	P	M	P	P	
216434_at	TTC38	P	F	P	P	F	F	M	P	
216768_x_at	TTC38	M	F	M	M	F	F	M	M	
218272_at	TTC38	P	P	P	P	P	P	P	P	
210652_s_at	TTC39A	F	F	F	F	F	F	F	F	
215562_at	TTC39A	F	F	F	M	F	F	F	M	
217101_at	TTC39A	M	F	M	M	F	F	F	M	
218442_at	TTC4	P	P	P	P	P	F	P	P	
213172_at	TTC9	F	F	F	F	F	F	F	M	
213174_at	TTC9	F	F	M	M	F	F	M	P	
204771_s_at	TTF1	P	P	P	P	P	F	P	P	
204772_s_at	TTF1	P	P	P	P	P	F	P	P	
204407_at	TTF2	P	P	P	P	M	F	P	P	
212898_at	TTI1	P	M	P	P	M	F	P	P	
219124_at	TTI2	P	M	P	P	M	F	P	P	
204822_at	TTK	P	P	P	P	P	F	P	P	
205652_s_at	TTLL1	M	F	M	M	F	F	F	P	
216251_s_at	TTLL12	P	P	P	P	P	F	P	P	
203670_at	TTLL3	M	F	P	P	M	F	P	P	
210129_s_at	TTLL3	M	F	M	P	F	F	M	P	
203702_s_at	TTLL4	P	P	P	P	M	F	P	P	
203703_s_at	TTLL4	M	F	M	P	F	F	M	P	
208099_x_at	TTLL5	M	F	M	M	F	F	F	M	
210539_at	TTLL5	F	F	F	M	F	F	F	M	
210806_at	TTLL5	F	F	F	F	F	F	F	M	
214672_at	TTLL5	P	P	P	P	P	F	P	P	
215898_at	TTLL5	F	F	F	F	F	F	F	M	
219882_at	TTLL7	P	M	P	P	M	F	P	P	
208195_at	TTN	M	F	M	P	F	F	F	P	
210614_at	TTPA	F	F	F	F	F	F	F	F	
219633_at	TTPAL	P	F	P	P	F	F	M	P	
209660_at	TTR	F	F	F	M	F	F	F	M	
214983_at	TTTY15	M	M	M	P	F	F	P	P	
216665_s_at	TTTY2	F	F	F	F	F	F	F	M	
219415_at	TTYH1	M	F	M	M	F	F	M	M	
208431_s_at	TUB	M	F	F	M	F	F	F	M	
210737_at	TUB	P	F	P	P	F	F	M	P	
209118_s_at	TUBA1A	P	P	P	P	P	M	P	P	
201090_x_at	TUBA1B	P	P	P	P	P	P	P	P	
211058_x_at	TUBA1B	P	P	P	P	P	P	P	P	
211072_x_at	TUBA1B	P	P	P	P	P	P	P	P	
212639_x_at	TUBA1B	P	P	P	P	P	P	P	P	
213646_x_at	TUBA1B	P	P	P	P	P	P	P	P	
209251_x_at	TUBA1C	P	P	P	P	P	P	P	P	
211750_x_at	TUBA1C	P	P	P	P	P	P	P	P	
210527_x_at	TUBA3C	P	M	P	P	P	F	P	P	
216323_x_at	TUBA3D	P	P	P	P	P	F	P	P	
212242_at	TUBA4A	P	P	P	P	P	P	P	P	
207490_at	TUBA4B	M	F	P	P	F	F	M	P	
220069_at	TUBA8	M	F	M	M	F	F	F	M	
220310_at	TUBAL3	F	F	M	M	F	F	F	M	
209026_x_at	TUBB	P	P	P	P	P	P	P	P	
211714_x_at	TUBB	P	P	P	P	P	P	P	P	
212320_at	TUBB	P	P	P	P	P	P	P	P	
208601_s_at	TUBB1	F	F	F	F	F	F	F	F	
204141_at	TUBB2A	P	P	P	P	P	M	P	P	
214023_x_at	TUBB2B	P	F	P	P	M	F	P	P	
208977_x_at	TUBB2C	P	P	P	P	P	P	P	P	
213726_x_at	TUBB2C	P	P	P	P	P	P	P	P	
202154_x_at	TUBB3	P	P	P	P	P	P	P	P	
213476_x_at	TUBB3	P	P	P	P	P	P	P	P	
212664_at	TUBB4	F	F	F	F	F	F	F	M	
211915_s_at	TUBB4Q	F	F	F	M	F	F	F	M	
222361_at	TUBBP5	F	F	F	F	F	F	F	F	
210389_x_at	TUBD1	F	F	F	M	F	F	F	M	
221326_s_at	TUBD1	F	F	F	F	F	F	F	F	
201714_at	TUBG1	P	P	P	P	P	P	P	P	
203894_at	TUBG2	P	M	P	P	M	F	P	P	
202476_s_at	TUBGCP2	P	P	P	P	M	F	P	P	
202477_s_at	TUBGCP2	P	P	P	P	P	M	P	P	
213563_s_at	TUBGCP2	M	F	M	M	F	F	M	P	
203690_at	TUBGCP3	P	P	P	P	P	F	P	P	
215739_s_at	TUBGCP3	P	M	P	P	M	F	P	P	
211337_s_at	TUBGCP4	M	F	M	P	F	F	M	M	
213266_at	TUBGCP4	M	F	P	P	F	F	M	P	
214876_s_at	TUBGCP5	M	M	P	P	F	F	P	P	
201113_at	TUFM	P	P	P	P	P	P	P	P	
205807_s_at	TUFT1	P	P	P	P	F	F	P	P	
212337_at	TUG1	P	P	P	P	P	F	P	P	
212725_s_at	TUG1	P	P	P	P	M	F	P	P	
222244_s_at	TUG1	P	P	P	P	P	F	P	P	
206705_at	TULP1	F	F	F	M	F	F	F	M	
206733_at	TULP2	F	F	F	F	F	F	F	M	
205854_at	TULP3	P	P	P	P	P	M	P	P	
221964_at	TULP3	P	P	P	P	P	F	P	P	
218184_at	TULP4	P	P	P	P	M	F	P	P	
203272_s_at	TUSC2	P	P	P	P	P	F	P	P	
203273_s_at	TUSC2	P	M	P	P	P	F	P	P	
209227_at	TUSC3	P	P	P	P	M	F	P	P	
209228_x_at	TUSC3	P	P	P	P	P	F	P	P	
213423_x_at	TUSC3	P	P	P	P	P	F	P	P	
218965_s_at	TUT1	M	F	P	M	F	F	M	P	
201745_at	TWF1	P	P	P	P	P	P	P	P	
214007_s_at	TWF1	P	M	P	P	M	F	P	P	
214008_at	TWF1	M	F	P	P	F	F	M	P	
213943_at	TWIST1	F	F	F	F	F	F	M	M	
214729_at	TWISTNB	M	F	M	M	F	F	M	M	
219201_s_at	TWSG1	P	P	P	P	P	M	P	P	
206828_at	TXK	F	F	F	M	F	F	F	M	
219969_at	TXLNG	P	M	P	P	F	F	P	P	
208864_s_at	TXN	P	P	P	P	P	P	P	P	
216609_at	TXN	P	P	P	P	P	P	P	P	
209077_at	TXN2	P	P	P	P	P	M	P	P	
209078_s_at	TXN2	P	P	P	P	P	M	P	P	
220495_s_at	TXNDC15	P	M	P	P	P	F	P	P	
220384_at	TXNDC3	F	F	F	F	F	F	F	F	
203008_x_at	TXNDC9	P	M	P	P	P	F	F	M	
201008_s_at	TXNIP	F	F	F	F	F	F	F	F	
201009_s_at	TXNIP	M	F	F	M	F	F	M	M	
201010_s_at	TXNIP	P	F	M	P	F	F	P	P	
201588_at	TXNL1	P	P	P	P	P	M	P	P	
202835_at	TXNL4A	M	F	M	P	F	F	F	M	
202836_s_at	TXNL4A	P	P	P	P	P	F	P	P	
210803_at	TXNRD2	M	F	M	M	F	F	M	M	
211177_s_at	TXNRD2	P	P	P	P	M	F	P	P	
221906_at	TXNRD3	M	M	P	P	F	F	M	P	
59631_at	TXNRD3	M	F	M	M	F	F	M	M	
205546_s_at	TYK2	P	P	P	P	P	F	P	P	
204858_s_at	TYMP	M	F	M	P	F	F	M	P	
217497_at	TYMP	F	F	F	F	F	F	F	F	
202589_at	TYMS	P	P	P	P	P	P	P	P	
217684_at	TYMS	M	F	M	P	F	F	M	P	
206630_at	TYR	M	P	M	P	F	F	M	P	
211431_s_at	TYRO3	M	F	M	M	F	F	M	P	
211432_s_at	TYRO3	M	F	M	M	F	F	M	P	
204122_at	TYROBP	M	F	F	M	F	F	F	P	
205694_at	TYRP1	F	M	F	F	F	F	F	F	
218347_at	TYW1	M	F	M	M	F	F	M	M	
202858_at	U2AF1	P	P	P	P	P	P	P	P	
214171_s_at	U2AF2	F	F	F	M	F	F	F	M	
218381_s_at	U2AF2	P	P	P	P	P	P	P	P	
218382_s_at	U2AF2	P	M	P	P	P	F	P	P	
212058_at	U2SURP	P	P	P	P	P	M	P	P	
212060_at	U2SURP	P	P	P	P	P	F	P	P	
212061_at	U2SURP	P	P	P	P	P	F	P	P	
209340_at	UAP1	P	P	P	P	P	P	P	P	
214755_at	UAP1L1	M	F	P	P	F	F	P	P	
200964_at	UBA1	P	P	P	P	P	P	P	P	
201177_s_at	UBA2	P	P	P	P	P	P	P	P	
209115_at	UBA3	P	P	P	P	P	P	P	P	
218289_s_at	UBA5	P	P	P	P	P	F	P	P	
221700_s_at	UBA52	P	P	P	P	P	P	P	P	
218340_s_at	UBA6	P	P	P	P	P	M	P	P	
220869_at	UBA6	F	F	F	F	F	F	F	F	
1294_at	UBA7	P	M	P	P	M	F	P	P	
203281_s_at	UBA7	M	F	M	P	F	F	M	M	
202151_s_at	UBAC1	P	M	P	P	P	F	P	P	
221490_at	UBAP1	P	M	P	P	M	F	P	P	
46270_at	UBAP1	P	P	P	P	P	F	P	P	
219192_at	UBAP2	P	P	P	P	P	M	P	P	
221839_s_at	UBAP2	P	P	P	P	P	F	P	P	
201377_at	UBAP2L	P	P	P	P	P	M	P	P	
201378_s_at	UBAP2L	P	P	P	P	P	M	P	P	
209947_at	UBAP2L	P	M	P	P	M	F	P	P	
214695_at	UBAP2L	P	M	P	P	M	F	P	P	
220418_at	UBASH3A	F	F	F	F	F	F	F	F	
200633_at	UBB	P	P	P	P	P	P	P	P	
217144_at	UBB	P	P	P	P	P	F	P	P	
208980_s_at	UBC	P	P	P	P	P	P	P	P	
211296_x_at	UBC	P	P	P	P	P	P	P	P	
201898_s_at	UBE2A	P	P	P	P	P	M	P	P	
202333_s_at	UBE2B	P	P	P	P	P	M	P	P	
202334_s_at	UBE2B	P	M	P	P	M	F	P	P	
202335_s_at	UBE2B	F	F	F	F	F	F	F	M	
211763_s_at	UBE2B	P	P	P	P	M	F	P	P	
211764_s_at	UBE2D1	P	M	P	P	M	F	P	P	
214590_s_at	UBE2D1	M	F	M	P	F	F	M	P	
215957_at	UBE2D1	F	F	F	F	F	F	F	F	
201343_at	UBE2D2	P	P	P	P	P	P	P	P	
201344_at	UBE2D2	P	P	P	P	M	F	P	P	
201345_s_at	UBE2D2	P	P	P	P	P	M	P	P	
200667_at	UBE2D3	P	P	P	P	P	P	P	P	
200668_s_at	UBE2D3	P	P	P	P	P	P	P	P	
200669_s_at	UBE2D3	P	P	P	P	P	M	P	P	
218837_s_at	UBE2D4	P	M	P	P	M	F	P	P	
221949_at	UBE2D4	M	F	M	P	F	F	M	P	
51774_s_at	UBE2D4	P	M	P	P	M	F	P	P	
58900_at	UBE2D4	P	M	P	P	M	F	P	P	
65521_at	UBE2D4	P	M	P	P	M	F	P	P	
212519_at	UBE2E1	P	P	P	P	P	P	P	P	
210024_s_at	UBE2E3	P	P	P	P	P	F	P	P	
209141_at	UBE2G1	P	P	P	P	P	M	P	P	
209142_s_at	UBE2G1	P	P	P	P	P	P	P	P	
209041_s_at	UBE2G2	P	M	P	P	M	F	P	P	
209042_s_at	UBE2G2	P	P	P	P	P	F	P	P	
217799_x_at	UBE2H	P	P	P	P	P	F	P	P	
221962_s_at	UBE2H	P	P	P	P	M	F	P	P	
208760_at	UBE2I	P	P	P	P	M	F	P	P	
211008_s_at	UBE2I	M	F	M	P	F	F	M	P	
213535_s_at	UBE2I	P	P	P	P	P	P	P	P	
217823_s_at	UBE2J1	P	P	P	P	P	F	P	P	
217824_at	UBE2J1	P	P	P	P	M	F	P	P	
217826_s_at	UBE2J1	P	P	P	P	P	F	P	P	
202346_at	UBE2K	P	P	P	P	P	F	P	P	
202347_s_at	UBE2K	P	P	P	P	P	M	P	P	
200676_s_at	UBE2L3	P	P	P	P	P	M	P	P	
200682_s_at	UBE2L3	P	P	P	P	P	P	P	P	
200683_s_at	UBE2L3	P	P	P	P	P	P	P	P	
200684_s_at	UBE2L3	P	P	P	P	P	M	P	P	
203109_at	UBE2M	P	P	P	P	P	P	P	P	
201523_x_at	UBE2N	P	P	P	P	P	F	P	P	
201524_x_at	UBE2N	P	P	P	P	P	F	P	P	
212751_at	UBE2N	P	M	P	P	M	F	P	P	
217393_x_at	UBE2NL	P	P	P	P	M	F	P	P	
218141_at	UBE2O	P	M	P	P	M	F	P	P	
217978_s_at	UBE2Q1	P	P	P	P	P	F	P	P	
202779_s_at	UBE2S	P	P	P	P	P	P	P	P	
209096_at	UBE2V2	P	P	P	P	P	F	P	P	
218521_s_at	UBE2W	M	F	M	M	F	F	M	M	
217750_s_at	UBE2Z	P	P	P	P	P	P	P	P	
211285_s_at	UBE3A	P	P	P	P	P	F	P	P	
211575_s_at	UBE3A	P	M	P	P	M	F	P	P	
212278_x_at	UBE3A	M	F	M	M	F	F	M	M	
213128_s_at	UBE3A	P	P	P	P	M	F	P	P	
213291_s_at	UBE3A	P	M	P	P	M	F	P	P	
214980_at	UBE3A	F	F	F	M	F	F	F	M	
212404_s_at	UBE3B	M	F	M	P	F	F	P	P	
213822_s_at	UBE3B	M	F	M	P	F	F	P	P	
202038_at	UBE4A	P	P	P	P	P	F	P	P	
202316_x_at	UBE4B	P	P	P	P	P	M	P	P	
202317_s_at	UBE4B	P	P	P	P	M	F	P	P	
210685_s_at	UBE4B	P	P	P	P	P	M	P	P	
215533_s_at	UBE4B	P	P	P	P	P	F	P	P	
205687_at	UBFD1	P	F	M	P	F	F	M	P	
219131_at	UBIAD1	P	P	P	P	M	F	P	P	
201534_s_at	UBL3	F	F	M	P	F	F	M	P	
201535_at	UBL3	F	F	M	M	F	F	F	M	
221746_at	UBL4A	M	F	P	P	F	F	P	P	
218011_at	UBL5	P	P	P	P	P	P	P	P	
207253_s_at	UBN1	P	P	P	P	P	F	P	P	
209088_s_at	UBN1	M	M	P	P	F	F	P	M	
204598_at	UBOX5	P	M	P	P	M	F	P	P	
215544_s_at	UBOX5	M	M	M	P	F	F	M	P	
218082_s_at	UBP1	P	P	P	P	P	F	P	P	
220422_at	UBQLN3	F	F	F	F	F	F	F	F	
222252_x_at	UBQLN4	P	M	P	P	F	F	P	P	
212756_s_at	UBR2	P	P	P	P	P	F	P	P	
212760_at	UBR2	P	P	P	P	M	F	P	P	
215558_at	UBR2	F	F	F	F	F	F	F	M	
211950_at	UBR4	P	P	P	P	P	P	P	P	
215636_at	UBR4	M	F	M	M	F	F	M	M	
208882_s_at	UBR5	M	M	P	P	F	F	M	M	
208883_at	UBR5	F	F	F	M	F	F	F	F	
208884_s_at	UBR5	P	P	P	P	M	F	P	P	
219172_at	UBTD1	P	M	P	P	M	F	P	P	
202692_s_at	UBTF	P	M	P	P	M	F	P	P	
214881_s_at	UBTF	P	P	P	P	M	F	P	P	
201871_s_at	UBXN1	P	P	P	P	P	F	P	P	
210623_at	UBXN1	F	F	F	M	F	F	F	M	
212934_at	UBXN2B	M	F	M	M	F	F	M	P	
212006_at	UBXN4	P	P	P	P	P	F	P	P	
212007_at	UBXN4	P	P	P	P	P	F	P	P	
212008_at	UBXN4	P	P	P	P	P	F	P	P	
220757_s_at	UBXN6	P	M	P	P	M	F	P	P	
212840_at	UBXN7	P	P	P	P	P	F	P	P	
217100_s_at	UBXN7	P	M	P	P	F	F	M	P	
215983_s_at	UBXN8	P	M	P	P	M	F	P	P	
201387_s_at	UCHL1	P	F	M	P	P	F	M	P	
204616_at	UCHL3	P	P	P	P	P	M	P	P	
219960_s_at	UCHL5	P	P	P	P	P	M	P	P	
220083_x_at	UCHL5	P	M	P	P	M	F	P	P	
209825_s_at	UCK2	P	P	P	P	P	P	P	P	
218533_s_at	UCKL1	P	P	P	P	P	M	P	P	
206072_at	UCN	P	M	P	P	F	F	P	P	
221384_at	UCP1	F	F	F	F	F	F	F	M	
208997_s_at	UCP2	P	M	P	P	P	F	P	P	
208998_at	UCP2	P	P	P	P	P	F	P	P	
207349_s_at	UCP3	F	F	F	F	F	F	F	M	
219827_at	UCP3	M	F	M	M	F	F	F	M	
220775_s_at	UEVLD	P	M	P	P	M	F	P	P	
217797_at	UFC1	P	P	P	P	P	M	P	P	
209103_s_at	UFD1L	P	P	P	P	P	M	P	P	
212633_at	UFL1	P	M	P	P	M	F	P	P	
212634_at	UFL1	M	F	P	M	F	F	M	M	
218449_at	UFSP2	P	P	P	P	M	F	P	P	
204881_s_at	UGCG	P	P	P	P	P	P	P	P	
221765_at	UGCG	P	P	P	P	P	M	P	P	
218257_s_at	UGGT1	M	F	P	P	F	F	M	P	
218801_at	UGGT2	P	P	P	P	M	F	P	P	
205480_s_at	UGP2	P	M	P	P	P	F	P	P	
219948_x_at	UGT2A3	F	M	M	M	F	F	F	M	
207392_x_at	UGT2B15	F	M	F	M	F	F	F	F	
216687_x_at	UGT2B15	F	F	F	F	F	F	F	F	
217175_at	UGT2B15	F	F	F	F	F	F	F	F	
207245_at	UGT2B17	M	P	P	M	F	F	M	P	
211682_x_at	UGT2B28	M	P	M	M	F	F	M	F	
206505_at	UGT2B4	F	F	F	F	F	F	F	F	
208358_s_at	UGT8	M	F	P	M	F	F	P	M	
213118_at	UHRF1BP1L	M	M	P	P	M	F	P	P	
213120_at	UHRF1BP1L	F	F	F	M	F	F	F	M	
220746_s_at	UIMC1	M	M	P	P	M	F	P	P	
221323_at	ULBP1	F	F	F	M	F	F	F	M	
221291_at	ULBP2	M	M	P	P	F	F	P	P	
209333_at	ULK1	M	M	M	P	F	F	M	P	
204062_s_at	ULK2	P	F	M	P	F	F	F	P	
204063_s_at	ULK2	M	F	M	M	F	F	F	M	
215154_at	ULK2	M	F	F	M	F	F	F	M	
220958_at	ULK4	F	F	F	F	F	F	F	F	
206716_at	UMOD	F	F	F	M	F	F	M	M	
202706_s_at	UMPS	P	P	P	P	P	F	P	P	
202707_at	UMPS	M	F	F	M	F	F	F	M	
215165_x_at	UMPS	P	P	P	P	M	F	P	P	
203271_s_at	UNC119	P	F	P	P	M	F	P	P	
202365_at	UNC119B	P	P	P	P	P	F	P	P	
214817_at	UNC13A	M	F	M	M	F	F	F	P	
202893_at	UNC13B	P	M	P	P	F	F	P	P	
207499_x_at	UNC45A	M	F	M	M	F	F	M	P	
221708_s_at	UNC45A	P	M	P	P	M	F	P	P	
203583_at	UNC50	P	M	P	P	M	F	P	P	
213100_at	UNC5B	F	F	M	M	F	F	F	P	
41856_at	UNC5B	M	F	M	P	F	F	M	P	
206189_at	UNC5C	F	F	F	F	F	F	F	M	
214382_at	UNC93A	F	F	F	F	F	F	F	F	
214640_at	UNC93A	F	F	F	F	F	F	F	M	
220998_s_at	UNC93B1	P	M	P	P	P	F	P	P	
202330_s_at	UNG	P	P	P	P	P	P	P	P	
221064_s_at	UNKL	M	F	M	P	F	F	M	P	
220507_s_at	UPB1	M	F	M	M	F	F	M	P	
208947_s_at	UPF1	P	M	P	P	M	F	P	P	
211168_s_at	UPF1	P	P	P	P	P	F	P	P	
203519_s_at	UPF2	M	M	P	P	M	F	M	P	
206958_s_at	UPF3A	P	P	P	P	P	F	P	P	
206959_s_at	UPF3A	P	M	P	P	M	F	P	P	
214323_s_at	UPF3A	P	M	P	P	P	F	P	P	
217596_at	UPF3A	M	F	M	P	F	F	M	P	
218757_s_at	UPF3B	P	P	P	P	P	F	P	P	
214624_at	UPK1A	F	F	F	M	F	F	F	M	
210064_s_at	UPK1B	F	F	F	F	F	F	F	F	
210065_s_at	UPK1B	F	F	F	F	F	F	F	F	
207862_at	UPK2	M	F	M	M	F	F	F	M	
206771_at	UPK3A	M	F	M	M	F	F	F	M	
206658_at	UPK3B	F	F	F	F	F	F	F	M	
203234_at	UPP1	P	P	P	P	P	P	P	P	
217935_s_at	UQCC	P	P	P	P	P	M	P	P	
218190_s_at	UQCR10	P	P	P	P	P	P	P	P	
202090_s_at	UQCR11	P	P	P	P	P	P	P	P	
205849_s_at	UQCRB	P	P	P	P	P	M	P	P	
209065_at	UQCRB	P	M	P	P	M	F	P	P	
209066_x_at	UQCRB	P	P	P	P	P	M	P	P	
201903_at	UQCRC1	P	P	P	P	P	P	P	P	
200883_at	UQCRC2	P	M	P	P	P	F	P	P	
212600_s_at	UQCRC2	P	P	P	P	P	M	P	P	
208909_at	UQCRFS1	P	P	P	P	P	P	P	P	
202233_s_at	UQCRH	P	P	P	P	P	F	P	P	
201568_at	UQCRQ	P	P	P	P	P	P	P	P	
208395_s_at	URB1	M	F	M	M	F	F	M	M	
212996_s_at	URB1	M	F	M	M	F	F	M	M	
217633_at	URB1	M	F	M	M	F	F	M	P	
205284_at	URB2	P	P	P	P	M	F	P	P	
218601_at	URGCP	P	P	P	P	P	F	P	P	
208101_s_at	URM1	P	P	P	P	P	P	P	P	
208970_s_at	UROD	P	P	P	P	P	P	P	P	
208971_at	UROD	P	P	P	P	P	P	P	P	
222074_at	UROD	F	F	F	F	F	F	F	M	
203031_s_at	UROS	P	P	P	P	P	F	P	P	
219348_at	USE1	M	F	M	P	F	F	M	P	
221706_s_at	USE1	M	F	M	P	F	F	M	P	
202152_x_at	USF2	P	P	P	P	P	F	P	P	
214879_x_at	USF2	P	M	P	P	M	F	P	P	
215737_x_at	USF2	P	P	P	P	P	F	P	P	
205137_x_at	USH1C	P	M	P	P	M	F	P	P	
211184_s_at	USH1C	P	M	P	P	M	F	P	P	
221173_at	USH1C	M	F	M	M	F	F	M	M	
207706_at	USH2A	F	F	F	F	F	F	F	F	
201831_s_at	USO1	P	P	P	P	P	F	P	P	
201832_s_at	USO1	P	P	P	P	P	M	P	P	
202412_s_at	USP1	P	P	P	P	P	F	P	P	
209136_s_at	USP10	P	M	P	P	F	F	P	P	
209137_s_at	USP10	P	M	P	P	M	F	P	P	
208723_at	USP11	P	P	P	P	P	F	P	P	
213327_s_at	USP12	P	F	P	P	M	F	P	P	
215886_x_at	USP12	M	F	M	M	F	F	M	P	
205356_at	USP13	P	M	P	P	P	F	P	P	
201672_s_at	USP14	P	P	P	P	P	P	P	P	
209475_at	USP15	P	F	P	P	F	F	M	P	
210681_s_at	USP15	P	P	P	P	M	F	P	P	
218386_x_at	USP16	P	P	P	P	P	F	P	P	
219211_at	USP18	P	F	M	P	F	F	M	P	
214674_at	USP19	F	F	M	M	F	F	M	M	
207211_at	USP2	F	F	F	M	F	F	F	M	
207213_s_at	USP2	M	F	M	M	F	F	M	M	
203965_at	USP20	M	F	M	P	F	F	M	M	
218367_x_at	USP21	P	P	P	P	P	F	P	P	
216957_at	USP22	F	F	F	F	F	F	F	M	
216964_at	USP22	F	F	F	M	F	F	F	M	
220862_s_at	USP22	M	F	M	M	F	F	M	M	
212381_at	USP24	P	P	P	P	M	F	P	P	
212388_at	USP24	P	P	P	P	P	F	P	P	
220419_s_at	USP25	P	P	P	P	P	F	P	P	
217605_at	USP27X	M	F	F	M	F	F	M	M	
220895_at	USP29	M	F	F	M	F	F	F	M	
221654_s_at	USP3	P	P	P	P	P	M	P	P	
211702_s_at	USP32	M	F	M	P	F	F	M	P	
212513_s_at	USP33	P	P	P	P	P	M	P	P	
214843_s_at	USP33	P	P	P	P	P	F	P	P	
217441_at	USP33	M	F	M	M	F	F	M	P	
207365_x_at	USP34	P	P	P	P	M	F	P	P	
212065_s_at	USP34	P	M	P	P	M	F	P	P	
212066_s_at	USP34	P	M	P	P	M	F	P	P	
212980_at	USP34	M	M	M	P	F	F	M	P	
215013_s_at	USP34	M	F	M	P	F	F	M	P	
220370_s_at	USP36	F	F	M	M	F	F	M	M	
217829_s_at	USP39	P	P	P	P	P	M	P	P	
202681_at	USP4	M	M	P	P	F	F	M	P	
202682_s_at	USP4	P	M	P	P	M	F	P	P	
211800_s_at	USP4	M	M	M	P	F	F	M	P	
203869_at	USP46	P	M	P	P	M	F	P	P	
203870_at	USP46	M	F	M	M	F	F	M	P	
219943_s_at	USP46	M	F	M	M	F	F	M	M	
221518_s_at	USP47	P	P	P	P	P	M	P	P	
220078_at	USP48	M	F	M	P	F	F	F	M	
