id	pr_gene_symbol	MDAMB231-ctl_vehicle-16149	MDAMB231-ctl_vehicle-16150	MDAMB231-ctl_vehicle-16151	MDAMB231-trt_cp-16152	MDAMB231-trt_cp-16153	MDAMB231-trt_cp-16154	MDAMB231-trt_cp-16155	MDAMB231-trt_cp-16156
205908_s_at	OMD	5.5265	4.8995	3.9808	4.0712	4.3705	4.2185	4.5106	5.4781
207093_s_at	OMG	5.5099	5.3620	6.2711	5.5868	6.0797	6.1391	5.4527	5.8072
221361_at	OMP	5.9328	5.8659	5.6560	5.3859	5.6020	6.0388	5.6630	5.9452
210745_at	ONECUT1	5.6077	5.4699	5.5106	5.2360	5.3376	5.8524	5.2957	5.6185
207676_at	ONECUT2	6.0390	6.0505	6.1814	5.6794	5.3392	5.8439	5.8990	6.2400
212213_x_at	OPA1	8.8782	8.9817	9.1397	9.6728	9.2877	9.4211	9.3234	8.7663
212214_at	OPA1	9.6638	10.1623	9.7956	10.0402	10.0744	10.2722	10.4526	9.1969
214306_at	OPA1	7.4714	8.4307	7.8426	7.9336	7.5522	7.5690	8.2261	7.3774
206357_at	OPA3	6.3750	6.2367	6.3648	6.1762	6.1169	6.9223	6.0037	6.5122
206215_at	OPCML	5.7443	5.3180	5.5429	5.5569	5.8653	6.1069	5.8874	5.6040
214111_at	OPCML	3.7286	2.6862	3.6162	3.2983	4.0835	4.3455	3.5489	3.0506
206323_x_at	OPHN1	9.9045	10.4644	9.4494	10.2516	9.7845	9.5007	9.9578	10.1772
222025_s_at	OPLAH	4.5056	4.0032	4.3016	3.9705	3.6915	4.0171	4.4028	4.7060
208036_at	OPN1SW	5.8572	5.7280	5.7000	5.7302	5.4500	5.8477	5.5731	5.9698
219032_x_at	OPN3	6.8100	6.2477	6.2250	6.3815	7.6573	7.8508	6.2744	7.2568
207792_at	OPRD1	6.1623	5.7765	5.9974	5.7993	6.0019	6.1757	5.8682	6.0464
207553_at	OPRK1	5.8225	5.9103	5.4390	5.6824	5.4310	5.6150	5.7444	6.0423
206563_s_at	OPRL1	5.9093	5.6903	5.7097	5.7478	5.8660	6.2244	5.6828	5.9960
206564_at	OPRL1	5.9749	5.8274	6.0829	6.2076	6.1939	6.6234	6.0787	6.0256
207989_at	OPRM1	5.0577	5.1280	4.9065	4.7767	4.7132	4.8629	4.8782	4.9996
207994_s_at	OPRM1	5.2786	5.2135	5.1126	4.9265	4.9429	5.1718	5.1123	5.4192
211359_s_at	OPRM1	5.0651	4.9486	5.0083	4.9972	4.9705	5.1075	4.9840	5.1257
202073_at	OPTN	8.8307	9.3081	9.1364	8.5885	9.0447	8.8069	8.9436	8.5868
202074_s_at	OPTN	9.5431	10.0858	10.1558	9.8198	9.8623	9.3326	9.7728	9.2588
221339_at	OR10C1	5.5538	5.4384	5.3694	5.2925	5.2257	5.6352	5.5021	5.6208
208558_at	OR10H1	5.7882	5.6820	5.9867	5.8015	5.4429	6.3218	5.3282	6.1157
208543_at	OR10H2	5.2230	4.8972	4.9506	4.9063	4.8556	5.1077	4.9145	5.2934
208520_at	OR10H3	5.6633	5.6881	5.7510	5.8419	5.5288	5.5967	5.6787	5.8942
221346_at	OR10J1	6.1669	5.9279	5.9359	6.0046	5.8836	5.8645	5.8876	6.2078
221343_at	OR11A1	5.3916	4.9974	4.9635	4.9545	4.9826	5.1108	5.1931	5.4425
221344_at	OR12D2	5.5206	5.3274	5.2429	5.3181	5.2477	5.3192	5.3916	5.5782
221431_s_at	OR12D3	5.7893	5.4427	5.3979	5.6168	5.3652	5.4431	5.3486	5.5038
221388_at	OR1A1	4.7160	4.7660	4.4125	4.6143	4.4069	4.6277	4.5345	4.7375
221445_at	OR1A2	5.0066	4.8181	4.7411	4.6484	4.5206	4.8653	4.5002	5.0887
221464_at	OR1D2	5.2216	4.9393	5.1579	5.3294	5.2412	5.1647	4.9814	5.3593
214515_at	OR1E1	5.2979	5.2703	5.0813	5.0483	4.9802	5.1285	5.0015	5.4224
221402_at	OR1F1	5.8574	5.8949	5.6848	6.1146	5.8379	6.0814	5.7216	5.9405
217308_at	OR1F2P	5.3914	5.2128	5.2101	5.0916	5.1104	5.3337	5.0277	5.2003
221375_at	OR1G1	5.2622	4.8329	4.9354	5.1825	4.8011	5.1123	5.1410	5.4136
216408_at	OR2B2	4.9497	4.9125	4.7025	4.6477	4.4396	4.7070	4.6223	4.9789
216522_at	OR2B6	5.7367	5.5586	5.3711	5.5271	5.4139	5.7390	5.4378	5.8964
221460_at	OR2C1	6.7615	6.4152	6.4036	6.6091	6.2304	6.5213	6.3165	6.8812
208526_at	OR2F1	5.7594	5.4007	5.6510	5.6259	5.3382	5.8091	5.5183	6.0272
217302_at	OR2F2	5.0387	4.9885	4.8101	4.6976	4.6604	4.9539	4.8603	5.1920
216817_s_at	OR2H1	5.3274	5.1436	5.3054	5.3215	4.9955	5.4990	5.0845	5.5857
208573_s_at	OR2H2	5.1913	5.0287	5.1058	5.0656	4.6907	5.2366	5.0490	5.1625
217081_at	OR2H2	5.0010	5.1626	5.1806	5.0644	5.0790	5.2466	4.9028	5.1385
208508_s_at	OR2J2	4.9679	4.9299	4.7532	4.5718	4.6385	4.6926	4.6960	5.0740
216818_s_at	OR2J2	5.2655	5.0860	4.9565	4.8955	4.9539	5.2252	5.0258	5.1812
217334_at	OR2J3	5.2240	5.2373	5.0190	4.9114	4.8690	5.0428	5.1048	5.2888
221409_at	OR2S2	5.8156	5.7249	5.4331	5.7375	5.5839	5.7663	5.4891	5.7518
221451_s_at	OR2W1	5.3627	5.1675	5.0158	4.9836	4.7746	5.1017	5.0130	5.3672
221353_at	OR3A1	5.4774	5.2133	5.1019	5.0371	5.0600	5.2367	5.2248	5.4906
221386_at	OR3A2	5.1563	5.1365	5.0990	4.8212	4.9581	5.1679	5.0120	5.3082
221426_s_at	OR3A3	5.7845	5.5276	5.6758	5.8436	5.8348	6.0000	5.7899	6.1218
221424_s_at	OR51E2	5.3581	5.3712	5.5231	5.4814	5.1176	6.3975	5.3264	5.9027
221329_at	OR52A1	5.5381	5.5177	5.5378	5.6596	5.5195	5.7081	5.3500	5.7177
208521_at	OR5I1	5.4822	5.3171	5.1503	5.4378	5.3054	5.6517	5.2578	5.4946
221465_at	OR6A2	5.4325	5.3551	5.1882	5.4078	5.1482	5.4750	5.3657	5.4813
217316_at	OR7A10	5.1663	5.1128	4.9509	4.8510	4.7121	5.0773	4.9259	5.1988
208509_s_at	OR7A17	5.5869	5.5549	5.5553	5.4493	5.5273	5.7135	5.5800	5.6241
208285_at	OR7A5	5.7893	5.2069	5.3441	5.7102	5.2537	5.2256	5.3956	5.7183
216690_at	OR7C1	5.3153	5.4337	5.1826	5.2735	5.1867	5.6306	5.1415	5.4784
208507_at	OR7C2	5.3575	5.3515	5.1583	5.4390	5.2692	5.5513	5.2919	5.4073
217551_at	OR7E14P	5.2404	6.2710	5.7520	5.0747	5.1734	5.5137	5.9406	6.0909
222327_x_at	OR7E156P	6.6511	6.5338	6.2388	6.5227	6.5998	6.6545	6.4035	6.5726
216536_at	OR7E19P	5.5003	5.5355	5.3449	5.2173	5.2344	5.6565	5.1133	5.5440
215463_at	OR7E24	5.4196	5.4420	5.1194	5.1815	5.2266	5.4080	5.1035	5.3108
222304_x_at	OR7E47P	5.7158	5.0175	5.5846	5.7715	5.3953	5.6336	5.5172	5.6382
215770_at	OR7E87P	5.3088	5.2442	5.0271	4.7215	4.8522	5.0097	5.0058	5.3510
217529_at	ORAI2	7.9257	7.4614	8.1412	7.9422	8.5167	7.0393	7.4494	7.8941
218811_at	ORAI2	6.8790	6.1369	6.6340	6.6752	6.9364	6.5795	6.4663	6.7534
218812_s_at	ORAI2	7.0553	6.7018	6.9408	6.6925	6.9178	6.2506	6.5740	6.8175
221864_at	ORAI3	9.6674	9.4473	8.8444	9.9387	9.2141	8.9228	9.3000	10.2597
204853_at	ORC2	7.4381	7.6706	7.3161	7.2060	7.1873	7.4465	7.7812	6.6769
210028_s_at	ORC3	7.4891	7.3155	7.6700	7.4763	7.0289	7.1968	7.2283	7.6176
203351_s_at	ORC4	7.4833	7.0049	7.8101	7.5089	7.1976	8.1049	7.5253	7.8594
203352_at	ORC4	7.0813	7.0697	6.9942	6.7791	6.8384	7.0291	6.9118	7.3739
204957_at	ORC5	7.9460	8.1781	8.3559	7.6566	8.1368	8.7989	8.6037	7.5897
211212_s_at	ORC5	7.5822	7.9949	7.8524	7.4489	7.4419	8.4409	8.0079	7.5319
211213_at	ORC5	5.2660	5.3460	5.1499	4.7962	4.9517	5.1478	5.0255	5.4905
219105_x_at	ORC6	8.4000	7.4332	8.0644	8.1947	8.2048	7.7864	8.2412	8.3614
205040_at	ORM1	5.1469	3.3793	3.7975	3.8590	4.0191	5.0548	5.2477	4.6222
218556_at	ORMDL2	9.5196	9.5017	9.2930	9.5833	9.5587	9.6501	9.1417	9.4331
200714_x_at	OS9	9.2006	9.5566	9.4742	9.1954	9.8855	9.7189	9.6034	9.2290
215399_s_at	OS9	8.2315	7.9696	8.1643	7.7370	8.5239	8.7190	8.4458	7.7972
201799_s_at	OSBP	8.3682	8.2314	7.8718	7.9799	8.0257	8.1955	8.0140	8.2531
201800_s_at	OSBP	8.2617	8.2435	8.1981	8.2375	8.3666	8.6713	7.9699	8.4860
221237_s_at	OSBP2	6.7499	6.2522	6.7048	6.5334	6.3797	6.8620	6.8137	6.7168
216755_at	OSBPL10	5.7893	6.0167	6.0412	6.1521	5.5725	6.2566	6.0563	6.0330
217017_at	OSBPL10	6.3444	6.1534	6.1447	6.0811	5.9834	6.3490	6.0641	6.4936
219073_s_at	OSBPL10	12.7212	12.6434	12.1407	12.5693	11.9835	11.9721	12.1629	13.2544
218304_s_at	OSBPL11	7.3399	7.5460	7.1516	7.1137	7.3096	7.2145	7.2470	7.9256
208158_s_at	OSBPL1A	9.5077	9.1019	9.6956	8.7871	8.0918	9.1357	9.6234	9.6213
209485_s_at	OSBPL1A	10.1330	9.5443	9.5360	8.4997	7.8336	8.7678	9.9732	10.1915
209221_s_at	OSBPL2	6.8752	6.2116	6.3728	6.4583	6.3727	6.0908	6.0118	6.4059
209222_s_at	OSBPL2	7.3807	6.4817	6.6744	6.7804	6.5682	6.6612	6.4694	7.6115
209626_s_at	OSBPL3	9.8779	9.8754	9.8508	10.1802	10.2675	10.3780	10.9919	9.1563
209627_s_at	OSBPL3	10.6443	10.3635	10.0150	10.6158	10.3671	10.8458	10.8688	9.1804
208163_s_at	OSBPL7	6.5630	6.4189	6.3070	6.4361	6.3230	6.2991	6.4353	6.9215
210344_at	OSBPL7	6.5630	6.3634	6.3589	6.3560	6.4736	6.8105	6.5950	6.6496
212582_at	OSBPL8	4.9292	5.6041	5.7401	5.9585	6.2309	7.0178	5.5820	5.3922
212585_at	OSBPL8	5.7857	6.1764	6.2573	6.2345	5.8518	7.1443	6.0997	5.6094
218047_at	OSBPL9	7.4214	7.5561	7.5230	7.6294	8.0135	7.3006	7.7771	8.2475
209450_at	OSGEP	9.8756	9.4319	9.6612	9.9632	9.7567	10.2063	9.8383	9.9156
220631_at	OSGEPL1	6.3732	6.5789	6.5933	6.6738	6.4612	7.0617	6.4030	6.1850
219475_at	OSGIN1	6.2197	5.4446	5.7582	6.0102	5.9186	6.2584	6.2520	6.6117
204024_at	OSGIN2	6.3070	6.5601	5.9077	5.6491	5.9207	6.0298	5.9478	6.3965
214161_at	OSGIN2	6.1498	6.0553	5.8575	5.9893	5.7715	5.8947	6.0219	6.2338
41553_at	OSGIN2	5.9252	5.9102	5.6813	5.6765	5.7181	5.8621	5.7497	6.0354
214637_at	OSM	6.3230	5.7133	5.8129	5.7510	5.8280	6.5596	5.9211	6.1697
205729_at	OSMR	5.3096	5.6709	5.3335	5.4338	5.6886	5.6590	5.9039	5.4453
213568_at	OSR2	4.8328	4.0742	6.6855	4.5801	3.7234	5.8013	5.2952	5.2892
204479_at	OSTF1	7.4824	7.8499	8.0802	8.2758	7.6734	7.9013	8.3887	8.2954
218196_at	OSTM1	8.0129	8.2555	6.9994	7.6102	7.8081	7.3659	7.8874	8.5606
207200_at	OTC	4.9777	4.6476	4.4283	4.7630	4.5319	4.6215	4.5600	5.3425
220492_s_at	OTOF	5.4703	5.3518	5.5369	5.3751	5.3921	5.5780	5.2858	5.6703
221209_s_at	OTOR	5.9362	5.8742	6.0531	5.9661	6.1260	6.0921	5.5994	6.0240
201245_s_at	OTUB1	10.6888	9.6497	10.5295	10.9385	10.1440	9.9713	10.2673	10.7938
201246_s_at	OTUB1	8.7583	8.0938	8.4381	8.5805	8.7026	8.4117	8.4741	8.9720
38710_at	OTUB1	10.0028	9.6643	9.8809	10.2376	10.3581	9.7198	9.9563	10.2684
219369_s_at	OTUB2	7.9462	7.8966	7.9354	8.5498	7.9969	8.7470	7.7512	7.9661
213216_at	OTUD3	6.4380	6.7257	6.4127	6.4937	6.8495	6.6568	6.2747	6.2324
203479_s_at	OTUD4	7.5388	7.3188	7.6181	6.7755	7.1448	6.8881	7.2146	6.8200
203480_s_at	OTUD4	7.6792	8.4926	8.2186	7.5681	8.3943	7.8240	8.2104	6.9273
220669_at	OTUD4	5.7753	6.1624	5.7820	5.3566	5.8196	5.5351	5.7787	5.9433
220031_at	OTUD7B	5.8338	5.9690	5.7352	5.5277	5.4752	5.8264	5.3612	5.9725
205432_at	OVGP1	5.8898	5.0891	5.1202	5.4831	5.1191	5.7304	5.3687	4.8016
206604_at	OVOL1	5.7258	5.8277	5.9119	5.4645	5.5628	6.1229	5.6801	6.0079
206048_at	OVOL2	4.9055	4.8880	4.5287	4.4098	4.3375	4.4069	4.3785	4.8856
211778_s_at	OVOL2	5.1246	4.8361	4.6736	4.7043	4.3320	4.7885	4.6331	5.0783
220256_s_at	OXCT2	7.0281	6.4658	6.8311	6.8774	6.9788	7.4271	7.1543	7.1261
218197_s_at	OXR1	9.4552	8.8705	8.3555	9.0239	8.6955	8.8676	8.3438	9.0533
219133_at	OXSM	6.3954	6.5053	6.8883	6.5045	6.7394	7.2370	6.6966	6.6934
207576_x_at	OXT	5.7643	5.7957	5.7765	5.7866	5.7613	6.3756	5.7069	6.1796
206825_at	OXTR	5.1712	6.5203	6.2005	6.1667	6.1853	5.1603	7.4631	6.9977
210401_at	P2RX1	6.3139	5.5406	6.5981	6.9720	6.2851	6.8028	6.4897	7.3076
221356_x_at	P2RX2	6.1878	6.1873	6.1937	5.8581	6.1632	6.4005	6.1081	6.2738
221372_s_at	P2RX2	5.7767	5.6899	5.6378	5.2177	5.4361	5.7329	5.5853	6.0529
208338_at	P2RX3	5.3600	5.2070	5.2066	5.0315	4.8718	5.4472	4.9206	5.5157
204088_at	P2RX4	9.2923	8.9877	9.3973	9.6951	9.0899	10.2405	9.7071	10.3645
210448_s_at	P2RX5	6.6500	7.3457	8.0783	7.9300	7.0214	6.7649	7.4413	7.2319
206880_at	P2RX6	6.9835	6.5278	6.8478	6.8437	6.7343	7.2161	7.0998	7.3314
211147_s_at	P2RX6	6.4437	5.7673	6.1933	5.9101	6.0399	6.3756	6.1833	6.2790
207091_at	P2RX7	6.1745	5.8274	6.1436	5.8571	6.0567	6.0442	6.1252	6.2658
207455_at	P2RY1	5.5429	5.4522	5.8316	5.1843	5.4470	5.5613	5.7260	5.7924
214615_at	P2RY10	4.7954	5.3070	4.9042	4.6982	4.3093	4.0645	4.3967	4.7018
220005_at	P2RY13	5.4852	5.0873	5.7840	5.9454	4.8476	5.2401	5.6342	6.0495
206637_at	P2RY14	4.1510	4.1643	4.2909	4.8507	3.7561	4.1282	5.1727	4.8928
206277_at	P2RY2	6.0483	6.4928	6.4902	5.4255	6.1080	6.8541	5.6782	6.0444
221466_at	P2RY4	5.8131	5.6314	5.5242	5.6379	5.5946	5.7323	5.7539	5.7059
208373_s_at	P2RY6	5.7246	5.4341	5.4507	5.3778	5.1501	5.6457	5.7419	5.8486
207543_s_at	P4HA1	10.2909	9.5020	9.3015	9.5810	10.2047	9.5834	9.7968	8.7617
200654_at	P4HB	12.5626	12.1604	12.5215	12.7026	12.9655	12.6074	11.9752	12.5678
200656_s_at	P4HB	12.0352	11.3678	11.4463	12.9322	12.2738	13.2722	11.9039	12.6561
208676_s_at	PA2G4	10.8422	11.0445	10.7920	11.0054	10.9432	10.6647	10.9003	10.1452
214794_at	PA2G4	11.3543	11.3297	11.1904	11.4773	11.0376	11.2584	11.2844	10.6636
218957_s_at	PAAF1	7.0099	7.2339	7.2417	7.2653	7.2110	7.1584	7.1784	7.2225
215157_x_at	PABPC1	12.3926	12.3912	13.0965	12.5458	12.4578	11.6288	12.3995	12.3570
208113_x_at	PABPC3	10.3883	10.5713	10.6372	10.6718	10.8656	9.3924	10.8637	10.5376
201064_s_at	PABPC4	11.8997	11.5726	12.5928	11.4976	11.1142	11.3858	12.2204	11.9801
201544_x_at	PABPN1	12.1424	11.8953	11.9309	12.1973	12.0198	10.9693	12.3817	11.9538
201545_s_at	PABPN1	10.3779	10.3275	10.4258	11.3232	10.8979	11.2588	11.3456	10.7742
213046_at	PABPN1	8.7819	8.6345	8.2396	8.6549	8.3902	8.1819	8.2701	8.3431
214204_at	PACRG	5.5005	5.3659	4.9127	4.9725	5.3951	5.4311	5.0328	5.4408
215472_at	PACRG	5.6576	5.5294	5.6025	5.5680	5.7392	6.1067	5.3224	5.8523
220557_s_at	PACS1	6.5373	6.0724	6.3620	6.1382	5.7185	6.0084	6.3529	6.7088
212778_at	PACS2	7.2649	6.6336	6.8204	6.6379	6.4619	6.9473	6.2966	7.0860
34406_at	PACS2	8.4839	7.5825	7.9429	8.0051	7.5178	7.7287	7.5386	8.4188
201651_s_at	PACSIN2	10.7142	9.8224	10.2669	9.7085	10.3977	10.8782	10.5868	10.7126
220962_s_at	PADI1	6.3562	6.1335	6.6959	6.6659	6.7309	6.9089	6.6218	6.7251
209791_at	PADI2	6.6250	6.1222	7.4068	6.2488	5.5785	6.4147	6.2327	6.9499
220779_at	PADI3	6.2065	6.5838	6.3464	6.6155	7.0655	6.7479	6.6600	6.7273
211412_at	PADI4	5.4763	5.3039	5.1409	5.0194	5.0896	5.0655	5.1758	5.4706
211413_s_at	PADI4	5.8030	5.6720	5.8640	5.7559	5.6951	5.9806	5.6630	6.0996
220001_at	PADI4	5.4806	5.9180	5.5979	5.5146	5.6334	5.0214	5.3010	5.6928
206859_s_at	PAEP	5.9735	6.0084	6.1340	5.5153	5.3674	6.2212	5.3856	5.3632
200813_s_at	PAFAH1B1	10.9428	10.6122	10.7280	10.7918	10.5802	10.4128	10.3432	11.0374
200815_s_at	PAFAH1B1	9.6897	10.0045	9.2749	10.1404	9.5779	9.7581	9.7581	10.3942
211547_s_at	PAFAH1B1	8.3387	7.8195	8.0362	8.0244	7.8832	8.0583	7.7901	8.0372
210160_at	PAFAH1B2	6.7824	7.1854	6.4506	6.4235	7.0386	6.8368	6.8811	6.7258
205232_s_at	PAFAH2	5.4615	6.8948	5.8535	5.8580	5.5592	5.7340	5.6510	6.2894
205233_s_at	PAFAH2	5.7718	6.3716	5.6913	5.7226	5.6548	5.8503	5.7299	6.4397
206897_at	PAGE1	6.3146	6.4555	6.2549	5.9306	5.9449	6.4891	6.5131	6.9182
205564_at	PAGE4	7.1215	5.9959	7.8377	6.5634	6.0055	7.9396	6.8878	7.3745
205719_s_at	PAH	2.8219	2.5196	2.1806	2.6859	3.0247	3.1556	2.6224	2.8882
217583_at	PAH	4.8232	5.0510	4.7549	4.6778	4.9319	4.6954	5.0577	5.0456
201013_s_at	PAICS	12.2937	11.9763	12.3363	11.7204	12.1814	11.6441	11.9558	10.7038
214664_at	PAICS	5.8764	5.5998	5.4623	5.4486	5.3823	5.5611	5.5416	5.8991
208051_s_at	PAIP1	8.8873	9.0105	9.7738	9.3973	8.8190	8.6020	9.5644	9.0770
209063_x_at	PAIP1	10.3086	10.0558	10.7484	11.0091	10.9325	10.5958	11.4365	11.5076
209064_x_at	PAIP1	9.1527	9.2915	10.3278	10.0372	9.6313	9.6078	9.9836	9.4955
210283_x_at	PAIP1	10.5437	10.0056	10.7713	11.3831	10.7170	10.8065	11.5854	11.6659
213754_s_at	PAIP1	10.3376	10.0786	10.6239	10.9202	10.5702	10.4955	11.2654	11.1105
221868_at	PAIP2B	5.6255	6.0598	5.8789	5.6846	5.2325	6.1248	5.6282	5.9972
218886_at	PAK1IP1	10.7195	10.2603	10.1277	10.7032	11.1246	10.5970	10.4336	10.7329
205962_at	PAK2	5.1663	5.1687	5.2359	4.9962	4.9630	5.3300	5.0067	5.1613
208875_s_at	PAK2	9.2084	9.5464	8.9662	8.9106	9.0598	8.8101	9.0753	8.6667
208876_s_at	PAK2	8.4696	8.9950	8.4175	8.4216	8.6059	8.4625	8.8713	8.0014
208877_at	PAK2	8.7722	8.3529	9.1135	9.6096	9.2937	9.0692	9.2714	8.3865
208878_s_at	PAK2	8.7811	9.0087	8.7911	8.8496	8.8339	8.8928	9.3313	8.4530
214607_at	PAK3	5.8643	4.4226	5.1247	5.5350	5.9306	5.8183	4.9337	6.1341
215326_at	PAK4	5.8687	5.6644	5.7556	5.5034	5.6302	5.9210	5.5245	5.7770
33814_at	PAK4	7.8455	8.1265	8.0427	7.9776	8.0115	8.2593	8.0020	7.9366
210721_s_at	PAK7	5.4630	5.1241	4.8735	4.9267	4.8683	4.9533	5.0697	5.3874
213990_s_at	PAK7	6.5052	5.8030	6.0070	6.2923	6.2383	6.1195	5.8725	6.0470
219530_at	PALB2	7.1952	7.3733	6.8599	7.2886	7.1959	7.2076	7.1783	6.7952
200897_s_at	PALLD	9.2815	10.8033	10.0405	9.9104	8.9253	11.2852	10.5623	9.8367
200906_s_at	PALLD	7.8587	7.7228	7.5513	6.3581	6.7637	7.9201	7.1804	6.8967
200907_s_at	PALLD	8.4341	9.4582	9.2190	8.8496	7.8227	10.6152	9.7075	8.4265
203859_s_at	PALM	6.5369	6.1605	5.3831	6.0937	6.1913	6.9162	6.4407	7.0955
218736_s_at	PALMD	4.6028	4.4699	4.0160	3.2724	4.3802	5.4717	5.7580	6.1233
202336_s_at	PAM	14.7189	15.0000	15.0000	15.0000	15.0000	13.9464	15.0000	15.0000
212958_x_at	PAM	13.9310	15.0000	14.8539	14.8283	15.0000	12.9845	14.7993	14.4768
214620_x_at	PAM	11.1058	11.2186	11.5395	11.6684	11.7949	10.3355	11.0828	11.5099
218969_at	PAM16	9.4302	9.1811	9.0043	9.8987	9.4576	10.2581	9.4543	9.6545
213661_at	PAMR1	5.6919	4.8186	6.8345	6.1979	5.3190	5.9554	6.0891	6.2428
218809_at	PANK2	9.7038	9.3714	9.1993	9.4707	9.7080	9.5784	8.1792	9.4304
218433_at	PANK3	7.1820	7.7195	7.5317	7.2921	7.8772	7.8266	7.2968	7.1177
221751_at	PANK3	7.8859	8.8035	9.0253	8.7296	9.5685	8.4289	8.3733	9.2303
218771_at	PANK4	8.6846	8.8039	8.2901	8.5765	8.1080	7.9977	8.4970	7.9356
204715_at	PANX1	8.5463	8.5503	7.6276	8.2614	8.2214	8.1747	8.0350	8.3449
221941_at	PAOX	6.0985	5.9821	6.1429	6.1192	6.0972	7.2273	6.3304	6.7440
50400_at	PAOX	6.4692	6.8822	6.3449	6.2025	6.2646	6.9410	6.4486	7.0724
209388_at	PAPOLA	7.8996	8.0509	8.1552	8.0949	8.1987	7.8125	8.3638	7.8740
212718_at	PAPOLA	11.5579	11.7180	12.4547	11.7307	11.6545	12.2279	12.3880	11.7815
212720_at	PAPOLA	10.3719	10.1892	10.8729	9.9825	10.5095	11.2747	10.6529	10.3757
215374_at	PAPOLA	6.0343	6.1515	5.6159	5.7139	5.4733	6.0271	5.8421	6.0006
222035_s_at	PAPOLA	8.1470	8.3343	8.1624	7.8368	8.2293	7.4867	8.1897	7.9592
208271_at	PAPOLB	5.3200	5.2885	5.2422	4.9566	4.9034	5.2547	5.1037	5.3758
219160_s_at	PAPOLG	5.0380	5.0293	4.7283	4.7629	4.8041	4.9541	4.8704	5.1683
222273_at	PAPOLG	5.5931	5.7557	5.4797	5.4785	5.0419	4.9662	5.4627	5.9614
201981_at	PAPPA	4.4295	4.7940	4.6202	4.9344	5.0782	5.0114	4.3565	4.2530
201982_s_at	PAPPA	5.1151	5.4841	5.3148	5.7383	5.7791	5.7510	5.4299	5.2537
211918_x_at	PAPPA2	6.0991	5.7299	5.9935	6.1579	6.0155	6.3434	5.9212	6.3763
213332_at	PAPPA2	4.7614	4.7141	5.2928	4.9041	5.6792	5.2526	5.4466	5.1577
214689_at	PAPPA2	5.0611	5.0826	5.0427	5.0196	4.9283	5.1708	5.0420	4.9262
209043_at	PAPSS1	6.9322	7.2782	8.3929	8.1920	7.6483	8.4651	7.2584	7.0680
203058_s_at	PAPSS2	10.7618	9.7308	11.4504	9.7961	9.9266	10.4945	11.1466	11.3014
203059_s_at	PAPSS2	8.9926	8.5354	9.1065	8.2606	8.0960	8.4992	8.7973	8.9581
203060_s_at	PAPSS2	12.2122	11.5916	13.3313	11.4564	11.5280	12.9036	13.1242	13.7663
213372_at	PAQR3	7.4866	6.9078	6.7402	7.6217	7.7028	7.8548	7.8399	7.7638
212858_at	PAQR4	8.4214	7.7656	8.8816	8.2259	8.3417	9.0731	8.2988	8.3323
220333_at	PAQR5	6.1161	6.5446	6.4463	5.7263	5.5783	6.5555	6.1439	6.6020
219236_at	PAQR6	6.7630	7.7175	7.1611	6.8499	7.2557	6.7360	7.0596	7.8294
214834_at	PAR5	5.3947	4.9276	5.4001	4.9440	4.9907	5.2825	5.2070	5.7553
210094_s_at	PARD3	8.9931	9.1977	8.7265	8.9895	9.0843	9.0160	9.0045	8.5866
221280_s_at	PARD3	7.1736	7.3400	6.9017	6.9722	7.0855	7.9671	7.0436	7.0913
221526_x_at	PARD3	8.8013	9.2164	8.3489	8.9668	8.8876	9.3345	8.5239	8.4616
221527_s_at	PARD3	8.5208	8.6549	7.5288	8.1140	7.8722	8.6761	7.7424	8.3260
205245_at	PARD6A	6.5544	5.7224	5.8568	5.8051	6.0459	6.1127	5.3736	6.5723
211907_s_at	PARD6B	5.4827	5.5218	5.2652	5.1841	5.2889	5.2723	5.2516	5.6072
214827_at	PARD6B	5.7265	6.1101	5.7477	5.3185	5.5199	5.5993	5.4032	5.8428
205060_at	PARG	7.0903	7.7182	7.0543	7.5961	7.5457	7.8006	7.4587	7.1799
207058_s_at	PARK2	5.2350	5.4557	5.2119	5.2062	5.0250	5.2354	5.4407	5.5142
200006_at	PARK7	10.3300	10.4684	10.8214	10.5129	11.0976	10.2758	10.5942	10.4503
218271_s_at	PARL	8.2320	8.9165	8.5172	8.9364	8.3376	8.5141	8.4198	8.6626
204687_at	PARM1	6.8222	6.1747	7.1570	6.4596	6.9545	6.7990	7.7346	6.9220
203905_at	PARN	7.5205	8.0311	7.6808	7.6535	8.1536	7.5955	7.9834	7.8434
220315_at	PARP11	5.3198	5.0309	4.9638	5.0550	4.9825	5.4574	5.1413	5.2896
218543_s_at	PARP12	8.5070	8.0954	9.0658	8.0356	8.4448	8.6999	8.9374	7.9399
219034_at	PARP16	6.3889	6.6761	5.8522	6.0073	5.8303	6.1833	6.0158	6.2156
204752_x_at	PARP2	8.3933	8.6571	8.8645	8.7247	8.7170	9.0621	8.8608	8.1660
215773_x_at	PARP2	8.4105	8.5257	8.8849	8.5234	8.6102	8.8824	8.8233	8.0587
209940_at	PARP3	6.7718	6.7446	6.4369	6.5212	6.6092	6.4411	6.4056	6.4078
202239_at	PARP4	10.6341	10.0301	10.0826	10.5457	10.9993	10.5143	10.9403	9.8846
219639_x_at	PARP6	8.0849	8.5111	8.3759	8.0958	8.2046	8.0262	8.1297	8.6442
219033_at	PARP8	7.7868	8.5982	8.2227	7.5311	7.9478	6.8990	8.1443	8.2266
